"TOA5","45736","CR1000X","45736","CR1000X.Std.07.02","CPU:GCF_2_Lorenz.CR1X","948","low_freq"
"TIMESTAMP","RECORD","BattV_Min","BattV_Avg","PTemp_C_Avg","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg","VWC_1_Avg","EC_1_Avg","T_1_Avg","P_1","PA_1","VR_1","SHF_Avg","TCAV_Avg","AirTC_Avg","RH"
"2024-04-22 19:56:00",601,12.21,12.22,5.278,-2.409,2.725,-0.114,3.989,1.917,275.1,-5.133,-4.103,-1.133,-2.522,6.714,-9.24,324.5,328.6,0.075,0.01,2.958,4.782,1.2817,1.0121,845.5246,7.168,2.882,90.7
"2024-04-22 19:57:00",602,12.21,12.22,5.268,-2.368,2.859,-0.178,4.01,1.906,275.1,-5.228,-4.189,-1.213,-2.547,6.87,-9.42,324.4,328.6,0.075,0.01,2.951,4.7809,1.2817,1.0123,845.2443,7.14,2.847,89.8
"2024-04-22 19:58:00",603,12.21,12.22,5.258,-2.494,2.808,-0.187,3.979,1.897,275,-5.302,-4.166,-1.127,-2.681,6.786,-9.47,324.3,328.5,0.075,0.01,2.93,4.7799,1.2817,1.0125,847.6675,7.155,2.858,90
"2024-04-22 19:59:00",604,12.21,12.22,5.248,-2.073,3.018,-0.139,4.08,1.893,275,-5.092,-4.218,-1.463,-2.212,7.098,-9.31,324.3,328.6,0.075,0.01,2.931,4.783,1.2817,1.012,845.7879,7.178,2.867,90.8
"2024-04-22 20:00:00",605,12.21,12.22,5.238,-2.056,2.993,-0.137,4.157,1.887,275,-5.049,-4.294,-1.458,-2.193,7.149,-9.34,324.3,328.6,0.075,0.01,2.92,4.7843,1.2817,1.0117,843.8416,7.166,2.888,90.9
"2024-04-22 20:01:00",606,12.21,12.22,5.229,-1.841,3.064,-0.142,4.183,1.885,275,-4.905,-4.325,-1.671,-1.983,7.247,-9.23,324.3,328.6,0.074,0.01,2.93,4.7799,1.2817,1.0125,845.787,7.158,2.889,91.2
"2024-04-22 20:02:00",607,12.21,12.22,5.22,-1.684,3.036,-0.17,4.173,1.884,275,-4.72,-4.343,-1.805,-1.854,7.209,-9.06,324.3,328.6,0.074,0.01,2.917,4.7782,1.2817,1.0128,851.3194,7.155,2.868,91.7
"2024-04-22 20:03:00",608,12.21,12.22,5.211,-1.751,2.977,-0.248,4.169,1.882,275,-4.728,-4.417,-1.703,-1.999,7.146,-9.14,324.2,328.6,0.074,0.01,2.922,4.7826,1.2817,1.012,850.2552,7.141,2.896,91.4
"2024-04-22 20:04:00",609,12.2,12.21,5.202,-1.828,3.035,-0.184,4.162,1.88,275,-4.863,-4.346,-1.663,-2.012,7.196,-9.21,324.2,328.6,0.075,0.01,2.916,4.7799,1.2817,1.0125,852.8921,7.134,2.866,91.1
"2024-04-22 20:05:00",610,12.21,12.21,5.195,-1.858,3.058,-0.175,3.982,1.881,275,-4.917,-4.158,-1.661,-2.033,7.041,-9.07,324.2,328.4,0.074,0.01,2.894,4.7826,1.2817,1.012,852.4102,7.146,2.878,89.6
"2024-04-22 20:06:00",611,12.21,12.21,5.187,-2.326,2.934,-0.126,3.961,1.874,275,-5.26,-4.086,-1.267,-2.452,6.895,-9.35,324.3,328.3,0.074,0.01,2.877,4.7806,1.2817,1.0124,861.4063,7.145,2.901,90.1
"2024-04-22 20:07:00",612,12.21,12.21,5.179,-2.508,2.788,-0.208,3.976,1.864,275,-5.296,-4.184,-1.114,-2.716,6.765,-9.48,324.1,328.3,0.075,0.01,2.884,4.7778,1.2817,1.0128,859.2855,7.138,2.886,89.2
"2024-04-22 20:08:00",613,12.21,12.21,5.171,-2.678,2.882,-0.187,4.023,1.857,275,-5.559,-4.21,-1.077,-2.864,6.904,-9.77,324.1,328.3,0.074,0.01,2.877,4.7782,1.2817,1.0128,863.0598,7.112,2.85,90.1
"2024-04-22 20:09:00",614,12.2,12.21,5.163,-2.534,2.806,-0.145,3.971,1.849,275,-5.34,-4.115,-1.108,-2.678,6.777,-9.46,324.1,328.2,0.075,0.01,2.88,4.7751,1.2817,1.0133,861.9269,7.127,2.812,90.5
"2024-04-22 20:10:00",615,12.21,12.21,5.155,-2.596,2.678,-0.182,3.955,1.838,275,-5.274,-4.137,-1.032,-2.778,6.633,-9.41,324,328.2,0.075,0.01,2.871,4.7823,1.2817,1.0121,861.1736,7.125,2.81,90.1
"2024-04-22 20:11:00",616,12.21,12.21,5.147,-2.6,2.585,-0.115,4.051,1.825,275,-5.186,-4.166,-0.996,-2.716,6.636,-9.35,324,328.2,0.075,0.01,2.877,4.7802,1.2817,1.0124,863.9053,7.118,2.812,90.6
"2024-04-22 20:12:00",617,12.21,12.21,5.139,-2.501,2.652,-0.139,4.082,1.816,275,-5.153,-4.22,-1.061,-2.64,6.734,-9.37,324,328.2,0.074,0.01,2.864,4.7768,1.2817,1.013,867.8684,7.131,2.794,91.7
"2024-04-22 20:13:00",618,12.21,12.21,5.13,-2.654,2.741,-0.113,4.144,1.807,275,-5.395,-4.257,-1.033,-2.767,6.885,-9.65,324,328.2,0.074,0.01,2.85,4.7782,1.2817,1.0128,868.3228,7.105,2.79,90.9
"2024-04-22 20:14:00",619,12.21,12.21,5.122,-2.402,2.802,-0.113,4.246,1.801,275,-5.204,-4.36,-1.169,-2.515,7.048,-9.56,323.9,328.3,0.074,0.01,2.859,4.7775,1.2817,1.0129,864.0895,7.111,2.806,91.2
"2024-04-22 20:15:00",620,12.21,12.21,5.114,-2.056,3.027,-0.094,4.226,1.802,275,-5.084,-4.32,-1.479,-2.15,7.253,-9.4,324,328.3,0.074,0.01,2.862,4.7803,1.2817,1.0124,866.6262,7.127,2.776,91.7
"2024-04-22 20:16:00",621,12.21,12.21,5.107,-2.441,3.019,-0.126,4.179,1.799,274.9,-5.46,-4.306,-1.242,-2.567,7.198,-9.77,323.9,328.2,0.074,0.01,2.862,4.7799,1.2817,1.0125,869.6308,7.123,2.784,90.3
"2024-04-22 20:17:00",622,12.21,12.21,5.099,-2.595,2.923,-0.124,4.248,1.793,274.9,-5.517,-4.373,-1.128,-2.719,7.171,-9.89,323.9,328.3,0.075,0.01,2.843,4.7802,1.2817,1.0124,865.7938,7.118,2.773,90.9
"2024-04-22 20:18:00",623,12.21,12.21,5.092,-2.231,2.8,-0.123,4.257,1.787,274.9,-5.031,-4.38,-1.256,-2.354,7.057,-9.41,323.9,328.2,0.074,0.01,2.857,4.7785,1.2817,1.0127,867.7005,7.111,2.788,91.7
"2024-04-22 20:19:00",624,12.21,12.21,5.085,-2.137,2.685,-0.119,4.265,1.781,274.9,-4.822,-4.384,-1.258,-2.256,6.95,-9.21,323.8,328.2,0.074,0.01,2.863,4.7871,1.2817,1.0113,866.8979,7.108,2.78,91.3
"2024-04-22 20:20:00",625,12.21,12.21,5.078,-1.864,2.659,-0.13,4.272,1.776,274.9,-4.523,-4.402,-1.428,-1.994,6.931,-8.93,323.8,328.2,0.074,0.01,2.846,4.7734,1.2817,1.0136,866.8237,7.105,2.793,91.3
"2024-04-22 20:21:00",626,12.21,12.21,5.071,-1.704,2.681,-0.198,4.263,1.771,274.9,-4.386,-4.461,-1.574,-1.902,6.944,-8.85,323.7,328.2,0.074,0.01,2.838,4.7778,1.2817,1.0129,871.6745,7.099,2.796,91.8
"2024-04-22 20:22:00",627,12.21,12.21,5.065,-1.786,2.646,-0.246,4.246,1.764,274.9,-4.432,-4.492,-1.484,-2.032,6.892,-8.92,323.6,328.1,0.074,0.01,2.849,4.7826,1.2817,1.012,870.1252,7.096,2.786,91.3
"2024-04-22 20:23:00",628,12.2,12.21,5.058,-1.973,2.576,-0.253,4.223,1.754,274.9,-4.549,-4.475,-1.307,-2.225,6.799,-9.02,323.6,328,0.074,0.01,2.85,4.7799,1.2817,1.0125,871.7324,7.089,2.769,90.9
"2024-04-22 20:24:00",629,12.21,12.21,5.052,-1.961,2.532,-0.094,4.209,1.744,274.9,-4.492,-4.303,-1.293,-2.055,6.741,-8.8,323.7,328,0.074,0.01,2.849,4.7781,1.2817,1.0128,873.2752,7.078,2.753,91.7
"2024-04-22 20:25:00",630,12.2,12.21,5.045,-1.964,2.451,-0.066,4.244,1.735,274.9,-4.415,-4.311,-1.248,-2.031,6.695,-8.73,323.7,328,0.074,0.01,2.854,4.7846,1.2817,1.0117,873.9037,7.08,2.758,92.8
"2024-04-22 20:26:00",631,12.2,12.21,5.039,-1.849,2.373,-0.112,4.284,1.726,274.9,-4.222,-4.396,-1.285,-1.961,6.657,-8.62,323.6,328,0.074,0.01,2.851,4.7782,1.2817,1.0128,876.1514,7.076,2.771,93.1
"2024-04-22 20:27:00",632,12.21,12.21,5.033,-1.88,2.42,-0.18,4.308,1.719,274.9,-4.3,-4.488,-1.298,-2.06,6.729,-8.79,323.5,328,0.075,0.01,2.846,4.7795,1.2817,1.0126,878.7366,7.086,2.705,93.2
"2024-04-22 20:28:00",633,12.2,12.21,5.026,-2.075,2.514,-0.083,4.292,1.711,274.9,-4.589,-4.375,-1.226,-2.158,6.806,-8.96,323.5,327.9,0.074,0.01,2.837,4.7809,1.2817,1.0123,882.8528,7.077,2.713,91.5
"2024-04-22 20:29:00",634,12.21,12.21,5.021,-2.123,2.573,-0.245,4.329,1.703,274.9,-4.696,-4.574,-1.216,-2.368,6.902,-9.27,323.3,327.9,0.074,0.01,2.838,4.7778,1.2817,1.0129,881.5823,7.068,2.681,91.6
"2024-04-22 20:30:00",635,12.2,12.21,5.015,-2.007,2.645,-0.181,4.298,1.696,274.8,-4.652,-4.48,-1.318,-2.188,6.943,-9.13,323.4,327.8,0.074,0.01,2.833,4.7775,1.2817,1.0129,883.4702,7.065,2.697,92.2
"2024-04-22 20:31:00",636,12.2,12.21,5.009,-2.784,2.71,-0.272,4.28,1.692,274.8,-5.494,-4.552,-0.978,-3.055,6.99,-10.05,323.3,327.8,0.074,0.01,2.825,4.7802,1.2817,1.0124,886.9727,7.061,2.678,92.9
"2024-04-22 20:32:00",637,12.2,12.21,5.003,-2.476,2.823,-0.209,4.293,1.691,274.8,-5.3,-4.502,-1.141,-2.686,7.116,-9.8,323.3,327.8,0.074,0.01,2.82,4.7792,1.2817,1.0126,890.2278,7.049,2.691,93.4
"2024-04-22 20:33:00",638,12.2,12.21,4.997,-2.775,2.763,-0.349,4.234,1.686,274.8,-5.538,-4.583,-1.001,-3.125,6.997,-10.12,323.2,327.7,0.074,0.01,2.814,4.7809,1.2817,1.0123,892.9527,7.044,2.703,92.7
"2024-04-22 20:34:00",639,12.21,12.21,4.991,-2.522,2.773,-0.298,4.182,1.679,274.8,-5.295,-4.48,-1.1,-2.82,6.955,-9.78,323.2,327.7,0.074,0.01,2.795,4.7778,1.2817,1.0129,893.8655,7.051,2.702,91.6
"2024-04-22 20:35:00",640,12.2,12.21,4.986,-2.527,2.847,-0.265,4.184,1.672,274.8,-5.374,-4.448,-1.128,-2.791,7.031,-9.82,323.2,327.6,0.074,0.01,2.794,4.7778,1.2817,1.0129,895.1454,7.046,2.643,91.9
"2024-04-22 20:36:00",641,12.2,12.21,4.981,-2.659,2.89,-0.338,4.18,1.666,274.8,-5.549,-4.518,-1.097,-2.996,7.07,-10.07,323.1,327.6,0.074,0.01,2.795,4.7792,1.2817,1.0126,896.0694,7.065,2.647,91.8
"2024-04-22 20:37:00",642,12.2,12.21,4.975,-2.726,2.835,-0.202,4.174,1.659,274.8,-5.561,-4.376,-1.044,-2.929,7.009,-9.94,323.2,327.5,0.074,0.01,2.793,4.7771,1.2817,1.013,898.871,7.061,2.675,91.3
"2024-04-22 20:38:00",643,12.2,12.2,4.97,-2.143,2.855,-0.101,4.207,1.652,274.8,-4.998,-4.308,-1.341,-2.244,7.063,-9.31,323.2,327.6,0.074,0.01,2.769,4.7757,1.2817,1.0132,900.0241,7.062,2.648,91.9
"2024-04-22 20:39:00",644,12.2,12.21,4.964,-1.811,2.732,-0.154,4.191,1.645,274.8,-4.543,-4.345,-1.513,-1.965,6.923,-8.89,323.2,327.5,0.074,0.01,2.752,4.7781,1.2817,1.0128,897.6086,7.062,2.657,92.9
"2024-04-22 20:40:00",645,12.2,12.2,4.958,-1.443,2.621,-0.399,4.21,1.639,274.8,-4.064,-4.61,-1.822,-1.842,6.831,-8.67,322.9,327.5,0.074,0.01,2.756,4.7751,1.2817,1.0133,899.6428,7.051,2.68,93.5
"2024-04-22 20:41:00",646,12.2,12.2,4.952,-1.334,2.532,-0.128,4.248,1.633,274.8,-3.866,-4.376,-1.903,-1.462,6.781,-8.24,323.1,327.5,0.074,0.01,2.762,4.7751,1.2817,1.0133,897.4727,7.04,2.661,93.3
"2024-04-22 20:42:00",647,12.2,12.2,4.947,-1.589,2.496,-0.053,4.239,1.63,274.8,-4.084,-4.292,-1.599,-1.642,6.735,-8.38,323.2,327.5,0.074,0.01,2.782,4.7764,1.2817,1.0131,900.1345,7.038,2.645,93.9
"2024-04-22 20:43:00",648,12.2,12.2,4.941,-1.539,2.301,-0.072,4.275,1.624,274.8,-3.84,-4.347,-1.498,-1.611,6.576,-8.19,323.1,327.5,0.074,0.01,2.764,4.7795,1.2817,1.0126,898.5959,7.037,2.648,94.2
"2024-04-22 20:44:00",649,12.2,12.2,4.935,-1.401,2.132,-0.047,4.282,1.617,274.8,-3.533,-4.329,-1.525,-1.448,6.414,-7.861,323.1,327.5,0.074,0.01,2.753,4.7802,1.2817,1.0124,901.1203,7.014,2.584,94.3
"2024-04-22 20:45:00",650,12.2,12.2,4.929,-1.452,1.986,-0.086,4.294,1.61,274.8,-3.438,-4.38,-1.37,-1.538,6.28,-7.818,323.1,327.4,0.074,0.01,2.773,4.7774,1.2817,1.0129,906.0401,7.018,2.606,94.3
"2024-04-22 20:46:00",651,12.19,12.2,4.924,-1.795,1.88,-0.099,4.254,1.602,274.8,-3.675,-4.353,-1.053,-1.894,6.134,-8.03,323,327.4,0.074,0.01,2.76,4.7775,1.2817,1.0129,915.7158,7.024,2.557,94.1
"2024-04-22 20:47:00",652,12.2,12.2,4.919,-1.93,1.721,-0.136,4.25,1.591,274.7,-3.651,-4.385,-0.893,-2.066,5.971,-8.04,322.9,327.3,0.074,0.01,2.764,4.7744,1.2817,1.0134,912.7722,7.023,2.537,94.1
"2024-04-22 20:48:00",653,12.2,12.2,4.913,-1.734,1.725,-0.059,4.324,1.582,274.7,-3.459,-4.383,-0.996,-1.793,6.05,-7.842,323,327.3,0.074,0.01,2.756,4.7795,1.2817,1.0126,912.3325,7.016,2.464,94.2
"2024-04-22 20:49:00",654,12.19,12.2,4.908,-1.581,1.795,-0.044,4.356,1.575,274.7,-3.375,-4.4,-1.138,-1.624,6.151,-7.775,322.9,327.3,0.074,0.01,2.74,4.7751,1.2817,1.0133,916.7189,7.013,2.457,94.7
"2024-04-22 20:50:00",655,12.2,12.2,4.902,-1.557,1.7,-0.059,4.358,1.567,274.7,-3.257,-4.417,-1.097,-1.616,6.058,-7.675,322.9,327.3,0.074,0.01,2.75,4.7791,1.2817,1.0126,918.8838,7.009,2.422,94.9
"2024-04-22 20:51:00",656,12.19,12.2,4.897,-1.624,1.584,-0.074,4.343,1.559,274.7,-3.208,-4.418,-0.978,-1.698,5.928,-7.626,322.8,327.2,0.074,0.01,2.755,4.774,1.2817,1.0135,924.7153,7.003,2.391,94.9
"2024-04-22 20:52:00",657,12.19,12.2,4.891,-1.428,1.632,-0.152,4.308,1.553,274.7,-3.06,-4.459,-1.144,-1.579,5.94,-7.519,322.7,327.2,0.074,0.01,2.751,4.7764,1.2817,1.0131,924.619,7.001,2.381,95.2
"2024-04-22 20:53:00",658,12.19,12.2,4.886,-1.477,1.687,-0.169,4.273,1.548,274.7,-3.164,-4.442,-1.145,-1.646,5.96,-7.606,322.7,327.1,0.074,0.01,2.75,4.7805,1.2817,1.0124,929.6734,7.001,2.37,95.3
"2024-04-22 20:54:00",659,12.19,12.2,4.88,-1.352,1.736,-0.075,4.308,1.543,274.7,-3.088,-4.383,-1.286,-1.427,6.044,-7.471,322.8,327.1,0.074,0.01,2.762,4.7754,1.2817,1.0133,930.302,6.995,2.391,95.7
"2024-04-22 20:55:00",660,12.2,12.2,4.874,-1.157,1.807,-0.061,4.349,1.54,274.7,-2.964,-4.41,-1.57,-1.218,6.157,-7.374,322.8,327.2,0.074,0.01,2.734,4.7754,1.2817,1.0133,937.4566,6.971,2.354,95.8
"2024-04-22 20:56:00",661,12.19,12.2,4.868,-1.332,1.745,-0.086,4.322,1.536,274.7,-3.077,-4.408,-1.314,-1.418,6.068,-7.485,322.7,327.1,0.074,0.01,2.722,4.7785,1.2817,1.0127,942.8106,6.981,2.357,95.8
"2024-04-22 20:57:00",662,12.19,12.2,4.862,-1.38,1.717,-0.148,4.315,1.529,274.7,-3.098,-4.463,-1.245,-1.528,6.032,-7.561,322.6,327.1,0.074,0.01,2.715,4.7754,1.2817,1.0133,948.1118,6.962,2.314,95.5
"2024-04-22 20:58:00",663,12.19,12.2,4.856,-1.378,1.666,-0.06,4.286,1.522,274.7,-3.044,-4.346,-1.21,-1.438,5.952,-7.391,322.7,327,0.074,0.01,2.704,4.7788,1.2817,1.0127,945.2971,6.971,2.359,95.5
"2024-04-22 20:59:00",664,12.19,12.2,4.851,-1.682,1.492,-0.089,4.24,1.511,274.7,-3.175,-4.33,-0.892,-1.772,5.733,-7.504,322.6,326.9,0.074,0.01,2.704,4.7796,1.2817,1.0126,949.929,6.969,2.289,95.3
"2024-04-22 21:00:00",665,12.19,12.19,4.844,-1.716,1.482,-0.111,4.252,1.499,274.6,-3.198,-4.363,-0.864,-1.827,5.734,-7.561,322.5,326.9,0.074,0.01,2.692,4.7723,1.2817,1.0138,952.6165,6.974,2.267,95.2
"2024-04-22 21:01:00",666,12.19,12.19,4.838,-1.731,1.4,-0.158,4.254,1.486,274.6,-3.13,-4.412,-0.811,-1.889,5.653,-7.542,322.4,326.8,0.074,0.01,2.693,4.7754,1.2817,1.0133,959.9252,6.966,2.236,95.2
"2024-04-22 21:02:00",667,12.17,12.19,4.831,-1.946,1.364,-0.165,4.202,1.469,274.6,-3.311,-4.367,-0.707,-2.111,5.567,-7.678,322.3,326.7,0.074,0.011,2.701,4.7771,1.2817,1.013,959.7664,6.966,2.22,95.1
"2024-04-22 21:03:00",668,12.19,12.19,4.824,-2.701,1.357,-0.039,4.203,1.45,274.6,-4.058,-4.242,-0.509,-2.74,5.56,-8.3,322.4,326.6,0.074,0.01,2.7,4.7761,1.2817,1.0131,967.2017,6.957,2.171,95
"2024-04-22 21:04:00",669,12.16,12.19,4.817,-3.106,1.372,-0.01,4.139,1.429,274.6,-4.479,-4.148,-0.442,-3.116,5.511,-8.63,322.3,326.4,0.074,0.01,2.688,4.7757,1.2817,1.0132,968.7228,6.942,2.139,94.8
"2024-04-22 21:05:00",670,12.19,12.19,4.809,-2.864,1.307,-0.046,4.129,1.408,274.6,-4.172,-4.176,-0.458,-2.911,5.436,-8.35,322.2,326.3,0.074,0.01,2.678,4.7788,1.2817,1.0127,963.2393,6.949,2.106,95
"2024-04-22 21:06:00",671,12.19,12.19,4.801,-3.153,1.375,-0.094,4.169,1.388,274.5,-4.528,-4.263,-0.438,-3.247,5.544,-8.79,322,326.3,0.074,0.01,2.671,4.7737,1.2817,1.0136,964.7148,6.944,2.071,95.2
"2024-04-22 21:07:00",672,12.18,12.19,4.793,-2.931,1.527,-0.046,4.188,1.371,274.5,-4.458,-4.234,-0.525,-2.977,5.715,-8.69,322,326.2,0.074,0.01,2.659,4.7744,1.2817,1.0134,968.1187,6.943,2.063,95.5
"2024-04-22 21:08:00",673,12.18,12.19,4.784,-3.121,1.547,-0.188,4.17,1.352,274.5,-4.669,-4.357,-0.499,-3.309,5.717,-9.03,321.7,326.1,0.074,0.01,2.641,4.7812,1.2817,1.0123,967.7256,6.939,2.061,95.7
"2024-04-22 21:09:00",674,12.19,12.19,4.775,-2.634,1.523,-0.253,4.047,1.331,274.5,-4.157,-4.3,-0.582,-2.887,5.57,-8.46,321.6,325.9,0.074,0.01,2.628,4.7747,1.2817,1.0134,966.2977,6.969,2.035,95.5
"2024-04-22 21:10:00",675,12.18,12.19,4.766,-2.563,1.405,-0.09,4.053,1.308,274.5,-3.968,-4.143,-0.549,-2.652,5.458,-8.11,321.6,325.8,0.074,0.01,2.623,4.7764,1.2817,1.0131,965.4819,6.953,2.011,95.6
"2024-04-22 21:11:00",676,12.19,12.19,4.757,-2.522,1.404,-0.048,4.095,1.288,274.4,-3.926,-4.143,-0.558,-2.57,5.5,-8.07,321.6,325.7,0.074,0.01,2.614,4.7768,1.2817,1.013,969.5616,6.953,2.026,95.4
"2024-04-22 21:12:00",677,12.18,12.19,4.748,-2.221,1.453,-0.057,4.133,1.27,274.4,-3.674,-4.189,-0.656,-2.278,5.586,-7.863,321.5,325.7,0.074,0.011,2.595,4.7665,1.2817,1.0148,970.0076,6.944,1.966,95.6
"2024-04-22 21:13:00",678,12.19,12.19,4.738,-2.002,1.5,-0.174,4.142,1.255,274.4,-3.502,-4.315,-0.751,-2.176,5.642,-7.818,321.3,325.6,0.074,0.011,2.576,4.7798,1.2817,1.0125,970.6055,6.933,1.975,95.8
"2024-04-22 21:14:00",679,12.18,12.19,4.728,-1.982,1.636,-0.062,4.205,1.242,274.4,-3.618,-4.267,-0.826,-2.044,5.841,-7.885,321.4,325.6,0.074,0.011,2.577,4.7784,1.2817,1.0127,965.9914,6.938,2.012,96.1
"2024-04-22 21:15:00",680,12.18,12.19,4.718,-2.144,1.64,-0.046,4.215,1.229,274.4,-3.784,-4.261,-0.782,-2.189,5.855,-8.04,321.3,325.6,0.074,0.01,2.585,4.7767,1.2817,1.013,966.4713,6.94,1.934,95.6
"2024-04-22 21:16:00",681,12.18,12.19,4.708,-2.416,1.606,-0.032,4.198,1.214,274.4,-4.021,-4.23,-0.666,-2.447,5.804,-8.25,321.3,325.5,0.074,0.01,2.566,4.775,1.2817,1.0133,970.3323,6.933,1.947,95.3
"2024-04-22 21:17:00",682,12.19,12.19,4.698,-2.106,1.573,-0.041,4.249,1.2,274.4,-3.679,-4.291,-0.75,-2.147,5.822,-7.969,321.2,325.5,0.074,0.01,2.574,4.775,1.2817,1.0133,971.1354,6.929,1.946,95.3
"2024-04-22 21:18:00",683,12.18,12.19,4.688,-2.059,1.604,-0.104,4.296,1.188,274.3,-3.663,-4.4,-0.782,-2.164,5.9,-8.06,321.1,325.5,0.074,0.01,2.559,4.7771,1.2817,1.013,977.1121,6.925,1.892,95.4
"2024-04-22 21:19:00",684,12.18,12.18,4.677,-1.848,1.653,-0.146,4.306,1.176,274.3,-3.501,-4.452,-0.897,-1.994,5.959,-7.953,321,325.4,0.074,0.01,2.557,4.7744,1.2817,1.0134,979.6812,6.929,1.923,95.3
"2024-04-22 21:20:00",685,12.18,12.18,4.666,-1.978,1.634,-0.084,4.343,1.164,274.3,-3.612,-4.427,-0.829,-2.062,5.978,-8.04,321,325.4,0.074,0.01,2.549,4.7784,1.2817,1.0127,976.7393,6.924,1.928,95.5
"2024-04-22 21:21:00",686,12.18,12.18,4.656,-1.851,1.639,-0.064,4.371,1.152,274.3,-3.49,-4.435,-0.886,-1.915,6.01,-7.925,320.9,325.4,0.074,0.01,2.526,4.775,1.2817,1.0133,973.7833,6.92,1.877,95.6
"2024-04-22 21:22:00",687,12.18,12.18,4.645,-1.62,1.696,-0.111,4.46,1.143,274.3,-3.316,-4.571,-1.053,-1.731,6.156,-7.888,320.8,325.4,0.074,0.01,2.527,4.775,1.2817,1.0133,976.6329,6.92,1.869,95.8
"2024-04-22 21:23:00",688,12.18,12.18,4.635,-1.389,1.737,-0.066,4.479,1.138,274.3,-3.127,-4.545,-1.251,-1.456,6.216,-7.672,320.9,325.4,0.074,0.01,2.51,4.7757,1.2817,1.0132,974.8159,6.915,1.882,96
"2024-04-22 21:24:00",689,12.18,12.18,4.625,-1.224,1.781,-0.06,4.501,1.134,274.3,-3.004,-4.56,-1.462,-1.283,6.282,-7.565,320.8,325.4,0.074,0.01,2.51,4.7791,1.2817,1.0126,976.0068,6.905,1.857,96.1
"2024-04-22 21:25:00",690,12.18,12.18,4.615,-1.261,1.8,-0.155,4.437,1.129,274.3,-3.06,-4.591,-1.436,-1.415,6.237,-7.652,320.7,325.3,0.074,0.01,2.502,4.773,1.2817,1.0137,972.2067,6.902,1.863,96.2
"2024-04-22 21:26:00",691,12.18,12.18,4.605,-1.488,1.736,-0.072,4.45,1.121,274.3,-3.224,-4.522,-1.178,-1.56,6.185,-7.746,320.8,325.3,0.074,0.011,2.509,4.7754,1.2817,1.0133,976.0145,6.899,1.849,96
"2024-04-22 21:27:00",692,12.18,12.18,4.595,-1.648,1.833,-0.088,4.458,1.117,274.3,-3.481,-4.546,-1.12,-1.735,6.291,-8.03,320.7,325.3,0.074,0.01,2.508,4.7733,1.2817,1.0136,979.1577,6.899,1.895,96.1
"2024-04-22 21:28:00",693,12.17,12.18,4.586,-1.842,1.798,-0.157,4.335,1.112,274.3,-3.639,-4.492,-0.978,-1.999,6.133,-8.13,320.7,325.1,0.074,0.01,2.481,4.772,1.2817,1.0139,979.1535,6.895,1.86,95.9
"2024-04-22 21:29:00",694,12.17,12.18,4.577,-1.682,1.796,-0.118,4.248,1.105,274.3,-3.478,-4.366,-1.07,-1.8,6.044,-7.844,320.7,325,0.074,0.01,2.482,4.7781,1.2817,1.0128,979.9094,6.884,1.884,95.8
"2024-04-22 21:30:00",695,12.18,12.18,4.569,-1.645,1.742,-0.196,4.175,1.096,274.2,-3.387,-4.371,-1.061,-1.841,5.916,-7.758,320.5,324.9,0.074,0.01,2.466,4.7781,1.2817,1.0128,981.0983,6.878,1.883,95.6
"2024-04-22 21:31:00",696,12.17,12.18,4.56,-1.833,1.79,-0.14,4.198,1.087,274.2,-3.623,-4.338,-0.979,-1.973,5.988,-7.961,320.6,324.9,0.074,0.01,2.452,4.7723,1.2817,1.0138,981.3668,6.864,1.87,95.5
"2024-04-22 21:32:00",697,12.18,12.18,4.551,-2.018,1.823,-0.067,4.172,1.078,274.2,-3.841,-4.239,-0.906,-2.085,5.995,-8.08,320.6,324.8,0.074,0.011,2.453,4.7671,1.2817,1.0147,983.5963,6.88,1.869,95.6
"2024-04-22 21:33:00",698,12.18,12.18,4.541,-1.687,1.808,-0.071,4.204,1.069,274.2,-3.495,-4.275,-1.083,-1.758,6.012,-7.77,320.5,324.8,0.074,0.011,2.454,4.7736,1.2817,1.0136,980.5039,6.925,1.866,95.4
"2024-04-22 21:34:00",699,12.18,12.18,4.532,-1.184,1.887,-0.063,4.204,1.063,274.2,-3.071,-4.267,-1.608,-1.247,6.091,-7.338,320.5,324.8,0.074,0.01,2.445,4.7722,1.2817,1.0138,983.1982,6.914,1.887,95.9
"2024-04-22 21:35:00",700,12.17,12.18,4.523,-1.336,1.92,-0.062,4.195,1.057,274.2,-3.256,-4.258,-1.443,-1.398,6.115,-7.514,320.5,324.7,0.074,0.011,2.444,4.7733,1.2817,1.0136,981.4702,6.875,1.88,95.9
"2024-04-22 21:36:00",701,12.18,12.18,4.514,-2.168,1.95,-0.052,4.226,1.051,274.2,-4.119,-4.278,-0.907,-2.22,6.176,-8.4,320.5,324.7,0.074,0.011,2.439,4.7777,1.2817,1.0129,981.9008,6.846,1.867,96
"2024-04-22 21:37:00",702,12.17,12.18,4.505,-2.706,1.966,-0.102,4.225,1.045,274.2,-4.672,-4.327,-0.731,-2.809,6.19,-9,320.4,324.7,0.074,0.011,2.435,4.7736,1.2817,1.0136,980.1381,6.827,1.873,96.1
