"TOA5","45735","CR1000X","45735","CR1000X.Std.07.02","CPU:GCF_1_Lorenz.CR1X","26033","low_freq"
"TIMESTAMP","RECORD","BattV_Min","BattV_Avg","PTemp_C_Avg","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg","VWC_1_Avg","EC_1_Avg","T_1_Avg","P_1","PA_1","VR_1","SHF_Avg","TCAV_Avg","AirTC_Avg","RH"
"TS","RN","Volts","Volts","Deg C","W/m2","W/m2","W/m2","W/m2","Deg C","K","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","W/m^2","C","Deg C","%"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Avg","Avg","Avg","Smp"
"2024-04-22 09:59:00",0,13.38,13.38,11.47,589.9,57.43,-25.09,9.42,6.775,279.9,532.4,-34.51,0.097,564.8,66.84,497.9,323,357.6,0.053,0.006,6.31,3.6908,1.2388,1.0079,6.919646,6.202,-78.86,-20.91
"2024-04-22 10:00:00",1,13.37,13.38,11.48,589.4,57.58,-25.2,9.57,6.827,280,531.8,-34.77,0.098,564.2,67.16,497,323.2,358,0.056,0.007,6.313,4.0151,1.2535,1.0085,76.99105,4.219,-78.86,0.788
"2024-04-22 10:01:00",2,13.35,13.36,11.51,580,56.64,-25.37,9.01,6.862,280,523.4,-34.39,0.098,554.6,65.66,489,323.2,357.6,0.058,0.006,6.327,4.1742,1.2603,1.0077,83.68618,5.943,-78.85,0.854
"2024-04-22 10:02:00",3,13.35,13.36,11.53,564.3,54.78,-24.47,8.95,6.893,280,509.5,-33.42,0.097,539.9,63.73,476.1,324.3,357.7,0.056,0.007,6.335,4.0435,1.2546,1.008,77.6883,5.981,-78.87,0.815
"2024-04-22 10:03:00",4,13.34,13.34,11.53,549.7,52.66,-23.88,8.47,6.888,280,497,-32.35,0.096,525.8,61.13,464.7,324.8,357.2,0.06,0.006,6.313,3.6908,1.2388,1.0079,74.59856,6.254,-78.87,0.79
"2024-04-22 10:04:00",5,13.33,13.34,11.48,542.4,51.25,-23.66,8.53,6.873,280,491.1,-32.19,0.095,518.7,59.78,458.9,325,357.2,0.05,0.006,6.282,3.6653,1.2377,1.008,78.23501,6.413,-78.84,0.791
"2024-04-22 10:05:00",6,13.32,13.33,11.45,533.1,50.7,-23.17,9.1,6.898,280,482.4,-32.27,0.095,509.9,59.79,450.1,325.6,357.8,0.05,0.007,6.25,3.7396,1.241,1.0081,74.50652,6.147,-78.84,0.848
"2024-04-22 10:06:00",7,13.31,13.32,11.43,517,50.36,-22.99,9.07,6.941,280.1,466.6,-32.06,0.097,494,59.42,434.6,326,358,0.05,0.006,6.241,3.2532,1.2184,1.0077,77.38996,6.078,-78.86,0.857
"2024-04-22 10:07:00",8,13.31,13.32,11.4,497.2,48.05,-22.87,9.03,6.956,280.1,449.1,-31.9,0.097,474.3,57.08,417.2,326.2,358.1,0.042,0.007,6.236,3.8159,1.2444,1.0079,73.93337,6.216,-47.5,64.35
"2024-04-22 10:08:00",9,13.32,13.32,11.39,490,48.6,-22.56,8.59,6.99,280.1,441.4,-31.14,0.099,467.4,57.18,410.2,326.6,357.8,0.051,0.006,6.239,3.8406,1.2456,1.008,78.29824,6.207,7.301,63.16
"2024-04-22 10:09:00",10,13.32,13.33,11.38,488.9,47.72,-22.93,9.17,7.03,280.2,441.2,-32.09,0.098,466,56.89,409.1,326.5,358.6,0.041,0.007,6.258,3.8133,1.2444,1.0083,83.84489,6.091,"NAN","NAN"
"2024-04-22 10:10:00",11,13.32,13.33,11.4,488.1,48.22,-22.83,8.71,7.08,280.2,439.9,-31.54,0.099,465.3,56.93,408.3,326.8,358.4,0.05,0.006,6.284,3.9436,1.2501,1.0077,87.7983,5.983,"NAN",47.97
"2024-04-22 10:11:00",12,13.32,13.32,11.43,479.2,47.54,-23.03,7.688,7.107,280.3,431.6,-30.72,0.099,456.1,55.23,400.9,326.8,357.5,0.056,0.006,6.297,4.1198,1.258,1.0081,108.3393,6.037,10.02,51.54
"2024-04-22 10:12:00",13,13.31,13.32,11.45,476.8,46.76,-23.02,7.68,7.129,280.3,430,-30.7,0.098,453.7,54.43,399.3,326.9,357.6,0.053,0.006,6.314,4.2493,1.2637,1.0081,139.0855,6.071,9.06,54.22
"2024-04-22 10:13:00",14,13.31,13.32,11.48,484.4,46.7,-23.25,7.958,7.154,280.3,437.7,-31.21,0.096,461.1,54.66,406.5,326.8,358,0.057,0.006,6.326,4.2233,1.2625,1.0081,164.2934,6.023,8.28,58.01
"2024-04-22 10:14:00",15,13.32,13.32,11.52,494.6,47.86,-23.82,7.901,7.188,280.3,446.7,-31.72,0.097,470.7,55.76,415,326.4,358.1,0.066,0.006,6.344,4.568,1.2772,1.0077,168.7474,6.007,7.779,61.02
"2024-04-22 10:15:00",16,13.32,13.32,11.54,499.6,49.08,-23.79,7.746,7.206,280.4,450.6,-31.54,0.098,475.8,56.82,419,326.5,358,0.07,0.007,6.344,4.566,1.2772,1.008,193.4162,6.119,7.434,62.49
"2024-04-22 10:16:00",17,13.32,13.33,11.55,502.5,48.44,-23.7,7.59,7.111,280.3,454.1,-31.29,0.096,478.8,56.03,422.8,326.1,357.4,0.07,0.006,6.362,4.6737,1.2817,1.0079,197.3141,6.198,7.08,62.24
"2024-04-22 10:17:00",18,13.33,13.34,11.56,510.9,48.76,-23.14,7.325,7,280.2,462.2,-30.47,0.095,487.8,56.08,431.7,326.1,356.6,0.067,0.006,6.356,4.592,1.2783,1.0081,201.3306,6.263,6.679,64.47
"2024-04-22 10:18:00",19,13.33,13.34,11.57,520.2,48.96,-22.82,7.605,6.858,280,471.2,-30.43,0.094,497.3,56.56,440.8,325.7,356.2,0.07,0.006,6.347,4.6207,1.2795,1.0078,203.7498,6.32,6.323,66.08
"2024-04-22 10:19:00",20,13.34,13.34,11.58,526.9,50.11,-22.83,7.731,6.761,279.9,476.8,-30.56,0.095,504.1,57.84,446.3,325.2,355.8,0.071,0.006,6.329,4.6187,1.2795,1.0081,201.0938,6.375,6.042,66.54
"2024-04-22 10:20:00",21,13.33,13.34,11.59,532.7,50.81,-23.31,7.788,6.687,279.8,481.9,-31.1,0.095,509.4,58.59,450.8,324.4,355.5,0.071,0.006,6.301,4.6485,1.2806,1.0076,202.9927,6.421,5.856,66.51
"2024-04-22 10:21:00",22,13.32,13.33,11.6,521.8,50.53,-22.92,7.948,6.685,279.8,471.3,-30.87,0.097,498.9,58.47,440.4,324.8,355.6,0.071,0.006,6.302,4.6455,1.2806,1.0081,205.6875,6.464,5.716,67.87
"2024-04-22 10:22:00",23,13.3,13.31,11.61,500.7,48.84,-22.53,7.861,6.695,279.8,451.8,-30.39,0.098,478.1,56.7,421.4,325.2,355.6,0.072,0.007,6.299,4.672,1.2817,1.0082,205.6159,6.499,5.659,68.56
"2024-04-22 10:23:00",24,13.29,13.3,11.61,486.7,47.69,-21.63,8.01,6.683,279.8,439,-29.64,0.098,465,55.7,409.3,326.1,355.7,0.072,0.007,6.296,4.6452,1.2806,1.0082,213.9758,6.533,5.66,70.01
"2024-04-22 10:24:00",25,13.29,13.3,11.62,488.2,47.29,-21.47,7.7,6.628,279.8,441,-29.17,0.097,466.8,54.99,411.8,325.9,355.1,0.071,0.007,6.3,4.6211,1.2795,1.0077,219.597,6.562,5.631,70.35
"2024-04-22 10:25:00",26,13.29,13.3,11.62,502.6,48.44,-21.66,7.931,6.593,279.7,454.2,-29.59,0.096,481,56.37,424.6,325.6,355.2,0.071,0.007,6.3,4.6435,1.2806,1.0085,228.9729,6.589,5.574,71.33
"2024-04-22 10:26:00",27,13.3,13.31,11.62,515.3,50.1,-21.56,8.3,6.584,279.7,465.2,-29.86,0.097,493.8,58.4,435.4,325.6,355.5,0.071,0.006,6.278,4.6468,1.2806,1.0079,243.9422,6.615,5.564,70.05
"2024-04-22 10:27:00",28,13.3,13.31,11.62,514.3,50.11,-21.14,8.54,6.564,279.7,464.2,-29.68,0.097,493.2,58.66,434.5,326,355.6,0.071,0.007,6.259,4.6488,1.2806,1.0076,258.4832,6.637,5.666,70.72
"2024-04-22 10:28:00",29,13.3,13.31,11.62,498.4,48.9,-20.94,8.62,6.557,279.7,449.5,-29.56,0.098,477.5,57.51,420,326.1,355.7,0.072,0.007,6.248,4.6733,1.2817,1.008,272.3365,6.655,5.692,70.27
"2024-04-22 10:29:00",30,13.3,13.31,11.62,478.5,46.77,-20.57,8.37,6.549,279.7,431.7,-28.94,0.098,457.9,55.14,402.7,326.4,355.4,0.071,0.007,6.251,4.6465,1.2806,1.008,290.3032,6.67,5.684,71.87
"2024-04-22 10:30:00",31,13.3,13.32,11.62,475,46.67,-20.62,8.72,6.57,279.7,428.4,-29.34,0.098,454.4,55.39,399,326.5,355.8,0.072,0.007,6.24,4.6468,1.2806,1.0079,300.3499,6.686,5.669,72.47
"2024-04-22 10:31:00",32,13.32,13.32,11.62,480.4,47.11,-20.95,8.89,6.591,279.7,433.3,-29.84,0.098,459.4,56,403.4,326.3,356.1,0.071,0.007,6.232,4.6455,1.2806,1.0081,311.8441,6.696,5.749,70.99
"2024-04-22 10:32:00",33,13.32,13.33,11.62,473.2,46.7,-21.14,8.67,6.632,279.8,426.5,-29.81,0.099,452.1,55.37,396.7,326.3,356.1,0.071,0.007,6.245,4.6455,1.2806,1.0081,326.0386,6.702,5.814,68.78
"2024-04-22 10:33:00",34,13.31,13.32,11.62,452.8,44.93,-20.95,8.25,6.659,279.8,407.9,-29.2,0.099,431.9,53.18,378.7,326.6,355.8,0.071,0.007,6.237,4.6482,1.2806,1.0077,335.5708,6.708,5.959,67.42
"2024-04-22 10:34:00",35,13.33,13.33,11.62,443.9,44.65,-20.98,8.72,6.705,279.9,399.2,-29.7,0.101,422.9,53.37,369.5,326.8,356.5,0.071,0.007,6.243,4.6187,1.2795,1.0081,345.4536,6.722,6.074,67.83
"2024-04-22 10:35:00",36,13.34,13.34,11.61,448.8,45.63,-21.3,8.38,6.765,279.9,403.2,-29.68,0.102,427.5,54,373.5,326.8,356.5,0.071,0.007,6.261,4.6478,1.2806,1.0077,351.3757,6.73,6.156,66.7
"2024-04-22 10:36:00",37,13.34,13.34,11.61,445.7,45.2,-21.27,7.963,6.816,280,400.5,-29.23,0.101,424.4,53.16,371.3,327.1,356.3,0.072,0.006,6.275,4.6743,1.2817,1.0078,353.6931,6.73,6.305,67.65
"2024-04-22 10:37:00",38,13.34,13.34,11.62,434.7,43.87,-21.7,7.458,6.853,280,390.8,-29.16,0.101,413,51.32,361.7,326.8,356,0.072,0.007,6.299,4.672,1.2817,1.0082,351.4477,6.736,6.334,67.04
"2024-04-22 10:38:00",39,13.34,13.34,11.62,425.5,42.83,-21.44,7.652,6.894,280,382.7,-29.1,0.101,404.1,50.48,353.6,327.3,356.4,0.072,0.007,6.326,4.671,1.2817,1.0084,349.837,6.737,6.363,66.51
"2024-04-22 10:39:00",40,13.35,13.35,11.62,432.5,43.83,-21.77,7.714,6.943,280.1,388.6,-29.48,0.101,410.7,51.55,359.2,327.2,356.7,0.072,0.006,6.345,4.6724,1.2817,1.0081,346.4092,6.742,6.393,66.61
"2024-04-22 10:40:00",41,13.36,13.36,11.62,449.9,45.96,-22.37,7.882,7,280.1,403.9,-30.26,0.102,427.5,53.84,373.7,326.9,357.1,0.072,0.007,6.361,4.6714,1.2817,1.0083,344.7449,6.747,6.44,65.93
"2024-04-22 10:41:00",42,13.37,13.37,11.63,461.9,47.25,-22.98,7.703,7.057,280.2,414.6,-30.68,0.102,438.9,54.95,383.9,326.6,357.2,0.072,0.007,6.379,4.6468,1.2806,1.0079,335.0516,6.749,6.56,66.36
"2024-04-22 10:42:00",43,13.36,13.37,11.63,459.2,46.87,-23.29,7.311,7.091,280.2,412.3,-30.6,0.102,435.9,54.18,381.7,326.4,357,0.072,0.007,6.412,4.673,1.2817,1.008,335.0893,6.75,6.629,65.92
"2024-04-22 10:43:00",44,13.37,13.37,11.64,445.4,45.61,-23.16,7.323,7.12,280.3,399.8,-30.49,0.102,422.2,52.94,369.3,326.7,357.2,0.072,0.007,6.411,4.6727,1.2817,1.0081,321.7825,6.758,6.673,65.26
"2024-04-22 10:44:00",45,13.37,13.37,11.64,429.2,43.81,-23.09,7.216,7.143,280.3,385.4,-30.3,0.102,406.1,51.02,355.1,326.9,357.2,0.072,0.007,6.412,4.675,1.2817,1.0077,314.7832,6.767,6.728,64.4
"2024-04-22 10:45:00",46,13.36,13.36,11.65,415.9,42.49,-22.86,7.445,7.174,280.3,373.4,-30.3,0.102,393.1,49.94,343.1,327.3,357.6,0.072,0.007,6.433,4.6737,1.2817,1.0079,311.2574,6.78,6.767,65.31
"2024-04-22 10:46:00",47,13.36,13.36,11.65,406.3,41.8,-22.66,7.166,7.203,280.4,364.5,-29.83,0.103,383.7,48.97,334.7,327.6,357.4,0.072,0.007,6.442,4.6747,1.2817,1.0077,306.4117,6.776,6.786,66.32
"2024-04-22 10:47:00",48,13.36,13.36,11.66,398.4,40.87,-22.79,7.014,7.219,280.4,357.5,-29.8,0.103,375.6,47.88,327.7,327.6,357.4,0.072,0.006,6.457,4.6734,1.2817,1.008,299.9431,6.782,6.799,64.53
"2024-04-22 10:48:00",49,13.35,13.36,11.66,396.4,40.55,-22.93,6.725,7.233,280.4,355.9,-29.65,0.102,373.5,47.27,326.2,327.5,357.1,0.072,0.007,6.476,4.6724,1.2817,1.0081,295.055,6.789,6.778,67.09
"2024-04-22 10:49:00",50,13.36,13.36,11.67,396.1,40.81,-23.29,6.504,7.254,280.4,355.2,-29.79,0.103,372.8,47.32,325.5,327.2,357,0.072,0.007,6.492,4.6727,1.2817,1.0081,286.9385,6.798,6.826,64.64
"2024-04-22 10:50:00",51,13.35,13.36,11.67,393.7,40.29,-23.45,6.681,7.261,280.4,353.4,-30.13,0.102,370.3,46.97,323.3,327.1,357.2,0.072,0.006,6.496,4.674,1.2817,1.0079,284.9346,6.808,6.824,66.51
"2024-04-22 10:51:00",52,13.36,13.36,11.68,394.9,40.46,-23.74,6.724,7.279,280.4,354.5,-30.46,0.102,371.2,47.18,324,326.9,357.4,0.072,0.007,6.504,4.6701,1.2817,1.0085,281.7717,6.818,6.829,65.37
"2024-04-22 10:52:00",53,13.36,13.36,11.68,397.4,40.69,-23.83,6.548,7.298,280.4,356.7,-30.37,0.102,373.6,47.24,326.4,326.9,357.3,0.072,0.007,6.514,4.674,1.2817,1.0079,279.0863,6.822,6.842,65.07
"2024-04-22 10:53:00",54,13.36,13.36,11.68,402,41.25,-24.09,6.44,7.315,280.5,360.8,-30.53,0.103,377.9,47.69,330.3,326.7,357.3,0.072,0.007,6.534,4.6724,1.2817,1.0081,272.0902,6.828,6.814,64.33
"2024-04-22 10:54:00",55,13.36,13.37,11.69,405.2,41.41,-24.21,6.074,7.307,280.5,363.8,-30.28,0.102,381,47.49,333.6,326.6,356.9,0.072,0.007,6.554,4.6763,1.2817,1.0075,271.6391,6.835,6.845,64.93
"2024-04-22 10:55:00",56,13.36,13.37,11.69,411.2,41.8,-24.43,6.103,7.297,280.4,369.4,-30.53,0.102,386.8,47.9,338.8,326.3,356.8,0.072,0.007,6.546,4.6701,1.2817,1.0085,267.4441,6.843,6.811,65.47
"2024-04-22 10:56:00",57,13.37,13.37,11.69,420.7,42.47,-24.55,5.596,7.241,280.4,378.2,-30.15,0.101,396.1,48.07,348.1,325.9,356.1,0.072,0.007,6.526,4.6707,1.2817,1.0084,268.0172,6.844,6.81,65.54
"2024-04-22 10:57:00",58,13.37,13.38,11.69,426.2,42.07,-24.11,5.451,7.104,280.3,384.1,-29.56,0.099,402,47.52,354.5,325.7,355.2,0.072,0.007,6.505,4.6714,1.2817,1.0083,266.439,6.864,6.603,65.69
"2024-04-22 10:58:00",59,13.38,13.38,11.69,427,41.6,-23.79,6.262,6.99,280.1,385.4,-30.05,0.097,403.2,47.87,355.3,325.4,355.5,0.072,0.006,6.449,4.6743,1.2817,1.0078,264.5703,6.898,6.384,67.59
"2024-04-22 10:59:00",60,13.37,13.38,11.69,428.9,42.39,-23.84,6.947,6.956,280.1,386.5,-30.79,0.099,405.1,49.34,355.7,325.2,356,0.072,0.007,6.421,4.6724,1.2817,1.0081,260.4331,6.925,6.315,68.6
"2024-04-22 11:00:00",61,13.37,13.38,11.68,435.9,43.97,-23.65,7.042,6.971,280.1,391.9,-30.69,0.101,412.3,51.01,361.3,325.5,356.2,0.072,0.007,6.401,4.675,1.2817,1.0077,257.5343,6.94,6.36,66.91
"2024-04-22 11:01:00",62,13.37,13.38,11.68,447.3,44.91,-23.79,6.411,6.957,280.1,402.4,-30.2,0.1,423.5,51.32,372.2,325.3,355.5,0.072,0.007,6.393,4.6753,1.2817,1.0076,261.2134,6.949,6.385,65.71
"2024-04-22 11:02:00",63,13.38,13.38,11.67,462.4,46.14,-23.74,6.621,6.936,280.1,416.2,-30.36,0.1,438.6,52.76,385.9,325.2,355.6,0.072,0.007,6.36,4.6727,1.2817,1.0081,265.0977,6.962,6.446,65.66
"2024-04-22 11:03:00",64,13.38,13.38,11.66,472.6,46.73,-23.85,6.622,6.894,280,425.9,-30.47,0.099,448.7,53.35,395.4,324.9,355.4,0.072,0.006,6.351,4.6714,1.2817,1.0083,265.1888,6.972,6.403,65.79
"2024-04-22 11:04:00",65,13.39,13.39,11.66,474.7,47.1,-23.63,7.022,6.873,280,427.6,-30.65,0.099,451.1,54.12,396.9,325,355.6,0.072,0.007,6.338,4.674,1.2817,1.0079,270.6056,6.987,6.442,66.61
"2024-04-22 11:05:00",66,13.39,13.39,11.65,473.5,47.31,-23.6,7.495,6.882,280,426.2,-31.09,0.1,449.9,54.8,395.1,325.1,356.2,0.072,0.007,6.321,4.6734,1.2817,1.008,271.3493,7,6.417,67.25
"2024-04-22 11:06:00",67,13.39,13.4,11.64,474.4,47.75,-23.86,7.462,6.908,280.1,426.6,-31.32,0.101,450.5,55.21,395.3,324.9,356.3,0.072,0.007,6.328,4.6724,1.2817,1.0081,272.9999,7.009,6.423,65.5
"2024-04-22 11:07:00",68,13.39,13.4,11.63,477.6,48.14,-23.87,7.285,6.937,280.1,429.5,-31.16,0.101,453.8,55.43,398.3,325.1,356.2,0.072,0.007,6.319,4.671,1.2817,1.0084,272.1737,7.011,6.481,66.51
"2024-04-22 11:08:00",69,13.4,13.4,11.62,486.2,49.02,-24.48,7.175,6.962,280.1,437.2,-31.66,0.101,461.7,56.2,405.5,324.6,356.2,0.072,0.007,6.315,4.6727,1.2817,1.0081,275.6317,7.016,6.532,64.34
"2024-04-22 11:09:00",70,13.39,13.4,11.61,497.9,49.93,-24.92,7.089,6.976,280.1,447.9,-32.01,0.1,472.9,57.02,415.9,324.2,356.2,0.072,0.007,6.311,4.6717,1.2817,1.0083,276.907,7.027,6.57,64.47
"2024-04-22 11:10:00",71,13.4,13.4,11.61,513.4,51.48,-25.27,7.317,7.012,280.2,461.9,-32.58,0.1,488.2,58.8,429.4,324,356.6,0.072,0.007,6.301,4.673,1.2817,1.008,276.4159,7.037,6.56,64.43
"2024-04-22 11:11:00",72,13.4,13.41,11.6,526.8,52.58,-25.84,7.543,7.051,280.2,474.2,-33.38,0.1,500.9,60.13,440.8,323.7,357.1,0.072,0.007,6.325,4.6743,1.2817,1.0078,277.157,7.045,6.596,66.05
"2024-04-22 11:12:00",73,13.41,13.41,11.59,535.1,53.48,-26.53,7.556,7.096,280.2,481.6,-34.08,0.1,508.6,61.04,447.5,323.2,357.3,0.072,0.007,6.34,4.6733,1.2817,1.008,277.2213,7.049,6.651,66.68
"2024-04-22 11:13:00",74,13.41,13.42,11.58,538.1,53.81,-26.78,7.386,7.131,280.3,484.2,-34.17,0.1,511.3,61.19,450.1,323.1,357.3,0.072,0.007,6.369,4.6724,1.2817,1.0081,274.5274,7.043,6.642,65.85
"2024-04-22 11:14:00",75,13.42,13.42,11.58,540.9,54.44,-26.84,7.902,7.188,280.3,486.5,-34.74,0.101,514.1,62.34,451.8,323.4,358.1,0.072,0.007,6.392,4.6747,1.2817,1.0077,272.5047,7.048,6.692,65.83
"2024-04-22 11:15:00",76,13.42,13.42,11.58,546,55.24,-27.34,8.33,7.261,280.4,490.7,-35.67,0.101,518.6,63.57,455.1,323.2,358.9,0.072,0.007,6.428,4.672,1.2817,1.0082,269.1574,7.036,6.744,65.97
"2024-04-22 11:16:00",77,13.42,13.42,11.57,552.2,56.12,-27.48,8.44,7.336,280.5,496.1,-35.92,0.102,524.7,64.55,460.1,323.5,359.4,0.072,0.007,6.463,4.6724,1.2817,1.0081,266.4615,7.023,6.783,65.31
"2024-04-22 11:17:00",78,13.43,13.43,11.57,557.5,56.51,-28.24,8.11,7.402,280.6,501,-36.35,0.101,529.3,64.62,464.7,323,359.4,0.072,0.007,6.495,4.6737,1.2817,1.0079,268.8056,7.011,6.898,64.3
"2024-04-22 11:18:00",79,13.42,13.43,11.57,559.7,56.21,-28.67,7.641,7.446,280.6,503.5,-36.32,0.1,531,63.85,467.2,322.8,359.1,0.072,0.007,6.511,4.6717,1.2817,1.0083,264.5655,7.007,6.937,64.62
"2024-04-22 11:19:00",80,13.43,13.43,11.58,562.6,56.64,-28.9,8.03,7.507,280.7,505.9,-36.93,0.101,533.7,64.67,469,322.9,359.8,0.072,0.007,6.531,4.6717,1.2817,1.0083,261.3108,7.011,7.003,63.78
"2024-04-22 11:20:00",81,13.42,13.43,11.58,565.3,56.65,-29.37,7.769,7.555,280.7,508.7,-37.14,0.1,536,64.42,471.5,322.7,359.8,0.072,0.007,6.56,4.6733,1.2817,1.008,262.4854,7.003,7.037,63.33
"2024-04-22 11:21:00",82,13.43,13.43,11.59,567.9,56.65,-30.16,7.233,7.596,280.7,511.3,-37.39,0.1,537.8,63.88,473.9,322.1,359.5,0.072,0.007,6.581,4.6737,1.2817,1.0079,260.2343,6.998,7.07,62.19
"2024-04-22 11:22:00",83,13.42,13.43,11.59,567.1,55.89,-30.1,6.502,7.579,280.7,511.2,-36.61,0.099,537,62.39,474.6,322.1,358.7,0.072,0.007,6.588,4.6743,1.2817,1.0078,256.7879,6.996,7.025,61.19
"2024-04-22 11:23:00",84,13.42,13.43,11.6,563,55.06,-29.68,7.079,7.57,280.7,507.9,-36.76,0.098,533.3,62.14,471.2,322.4,359.2,0.072,0.007,6.58,4.6727,1.2817,1.0081,252.4063,7.013,6.86,62.06
"2024-04-22 11:24:00",85,13.42,13.42,11.61,558.2,54.18,-29.41,6.864,7.532,280.7,504,-36.27,0.097,528.8,61.05,467.7,322.5,358.8,0.072,0.007,6.572,4.676,1.2817,1.0075,250.2941,7.024,6.8,62.83
"2024-04-22 11:25:00",86,13.42,13.42,11.62,554.9,53.87,-28.77,7.362,7.496,280.6,501.1,-36.14,0.097,526.2,61.23,464.9,323,359.1,0.072,0.007,6.575,4.6737,1.2817,1.0079,243.1431,7.032,6.67,62.54
"2024-04-22 11:26:00",87,13.41,13.42,11.62,548.7,52.76,-28.71,6.966,7.426,280.6,496,-35.67,0.096,520,59.72,460.3,322.7,358.4,0.072,0.007,6.562,4.675,1.2817,1.0077,239.345,7.04,6.626,63.62
"2024-04-22 11:27:00",88,13.41,13.42,11.63,542.5,52.6,-28.47,7.184,7.403,280.6,489.9,-35.65,0.097,514,59.78,454.2,322.8,358.5,0.072,0.007,6.545,4.6743,1.2817,1.0078,232.2648,7.055,6.577,63.98
"2024-04-22 11:28:00",89,13.41,13.42,11.64,535.4,52.4,-28.32,7.134,7.403,280.6,483,-35.46,0.098,507.1,59.54,447.5,322.9,358.4,0.072,0.007,6.522,4.6724,1.2817,1.0081,225.8273,7.069,6.593,63.63
"2024-04-22 11:29:00",90,13.41,13.42,11.64,529.3,51.98,-28.53,6.843,7.392,280.5,477.4,-35.37,0.098,500.8,58.82,442,322.7,358.1,0.072,0.007,6.505,4.6747,1.2817,1.0077,221.0155,7.074,6.647,62.87
"2024-04-22 11:30:00",91,13.41,13.41,11.64,526.5,51.66,-28.22,6.856,7.373,280.5,474.8,-35.07,0.098,498.3,58.52,439.8,322.9,358,0.072,0.007,6.495,4.6737,1.2817,1.0079,216.672,7.077,6.641,62.49
"2024-04-22 11:31:00",92,13.41,13.42,11.65,529.3,52.04,-27.84,7.17,7.355,280.5,477.3,-35.01,0.098,501.5,59.21,442.3,323.2,358.2,0.072,0.007,6.487,4.6701,1.2817,1.0085,214.4078,7.094,6.644,62.9
"2024-04-22 11:32:00",93,13.41,13.42,11.65,534.5,52.15,-27.68,7.145,7.292,280.4,482.3,-34.82,0.098,506.8,59.3,447.5,323,357.9,0.072,0.007,6.479,4.6714,1.2817,1.0083,217.4568,7.105,6.614,63.55
"2024-04-22 11:33:00",94,13.42,13.43,11.65,543.4,53.65,-27.91,7.718,7.304,280.5,489.7,-35.63,0.099,515.5,61.37,454.1,322.9,358.5,0.072,0.007,6.469,4.6704,1.2817,1.0085,216.2608,7.121,6.603,64.82
"2024-04-22 11:34:00",95,13.43,13.43,11.65,553.4,55.2,-28.24,7.854,7.353,280.5,498.2,-36.09,0.1,525.2,63.05,462.1,322.8,358.9,0.072,0.007,6.485,4.672,1.2817,1.0082,214.2615,7.131,6.659,63.56
"2024-04-22 11:35:00",96,13.44,13.44,11.65,562.6,56.2,-28.7,7.109,7.369,280.5,506.4,-35.81,0.1,533.9,63.31,470.6,322.4,358.2,0.072,0.007,6.494,4.6717,1.2817,1.0083,216.6406,7.127,6.72,61.54
"2024-04-22 11:36:00",97,13.44,13.45,11.65,571.7,56.98,-28.63,7.665,7.392,280.5,514.7,-36.29,0.1,543.1,64.65,478.5,322.6,358.9,0.072,0.007,6.497,4.6753,1.2817,1.0076,217.2562,7.133,6.755,61.86
"2024-04-22 11:37:00",98,13.45,13.45,11.66,581.4,58.39,-28.78,8.36,7.456,280.6,523,-37.14,0.1,552.6,66.75,485.9,322.8,359.9,0.072,0.007,6.505,4.6701,1.2817,1.0085,214.3245,7.142,6.769,62.63
"2024-04-22 11:38:00",99,13.46,13.46,11.66,593,59.89,-29.04,8.37,7.538,280.7,533.1,-37.41,0.101,563.9,68.26,495.7,322.9,360.3,0.072,0.007,6.547,4.6724,1.2817,1.0081,209.8051,7.138,6.845,62.61
"2024-04-22 11:39:00",100,13.46,13.47,11.67,604,61.16,-29.31,8.19,7.617,280.8,542.8,-37.5,0.101,574.7,69.35,505.3,323,360.5,0.072,0.007,6.585,4.673,1.2817,1.008,208.7645,7.132,6.932,64.18
"2024-04-22 11:40:00",101,13.47,13.48,11.67,614.4,61.98,-29.33,7.728,7.673,280.8,552.4,-37.06,0.101,585.1,69.7,515.4,323.3,360.4,0.072,0.007,6.633,4.6727,1.2817,1.0081,210.5754,7.121,7.007,61.83
"2024-04-22 11:41:00",102,13.47,13.48,11.68,626.4,62.8,-29.62,8.41,7.73,280.9,563.6,-38.03,0.1,596.8,71.21,525.6,323.3,361.3,0.072,0.007,6.67,4.6727,1.2817,1.0081,208.4141,7.116,7.076,62.77
"2024-04-22 11:42:00",103,13.48,13.5,11.69,637.7,64,-30.18,8.52,7.795,280.9,573.8,-38.7,0.1,607.6,72.52,535.1,323.1,361.8,0.072,0.007,6.687,4.674,1.2817,1.0079,202.7016,7.107,7.053,61.31
